mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,stereochemistry_preserved,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,relative_deviation,z_value,relative_deviation_passes,z_value_passes,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,mol_id,lig_idx
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C19H33ClN4O2/c20-15-2-1-12-6-16(7-13(12)5-15)23-18-21-8-14(9-22-18)17(25)24-4-3-19(24)10-26-11-19/h12-18,21-23,25H,1-11H2/t12-,13+,14-,15+,16-,17-,18-/m1/s1","InChI=1S/C19H19ClN4O2/c20-15-2-1-12-6-16(7-13(12)5-15)23-18-21-8-14(9-22-18)17(25)24-4-3-19(24)10-26-11-19/h1-2,5,8-9,16H,3-4,6-7,10-11H2,(H,21,22,23)/t16-/m1/s1",False,True,False,True,True,False,True,True,False,30.0,0.9651785086137845,1.0180243473291886,0.0,0.0,41.0,1.0802948395331857,0.0,254.0,0.9276367118231895,0.0,30.0,41.0,254.0,1,1,0.049770358346835616,0,0,,0,0,,179.5393781009327,282.92677485459103,1.5758480275872206,0.5758480275872205,46.32382740681268,True,True,3.3834368709937532,0,10,1478,C,N,1.7,1.6,3.3,3.3834368709937532,3.3,1.0252839003011374,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0006445375443119562,,,,4.291883865999961,2.9193501016931114,2.074847172564064,L3040,1
True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C2H6O2/c1-2(3)4/h2-4H,1H3","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",False,True,False,True,True,True,True,True,True,3.0,0.9124558777196916,1.0184638732774565,0.0,0.0,3.0,1.027264480355122,0.0,0.0,,0.0,3.0,3.0,0.0,0,0,,0,0,,0,0,,1.2832545554778128,13.151428427305412,10.24849541438686,9.24849541438686,118681738718.27599,True,False,2.819491170406461,0,3,6262,O,N,1.55,1.6,3.1500000000000004,2.819491170406461,3.1500000000000004,0.895076562033797,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.012950971322849213,,,,32.74700566853403,0.041437220502030164,32.71838290409154,L3041,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H42F3N5O4S/c1-14(2)16-6-15(7-18(8-16)34-22(23,24)25)9-26-20-27-10-17(11-28-20)19(31)30-5-4-21(30)12-29(13-21)35(3,32)33/h14-20,26-28,31-33H,4-13H2,1-3H3/t15-,16-,17-,18-,19+,20-/m0/s1","InChI=1S/C22H26F3N5O4S/c1-14(2)16-6-15(7-18(8-16)34-22(23,24)25)9-26-20-27-10-17(11-28-20)19(31)30-5-4-21(30)12-29(13-21)35(3,32)33/h6-8,10-11,14H,4-5,9,12-13H2,1-3H3,(H,26,27,28)",False,True,False,True,True,False,False,False,False,38.0,0.9613823653850077,1.013782432052156,0.0,0.0,55.0,1.067104744841901,0.0,502.0,0.9585412262506358,0.0,38.0,55.0,502.0,2,2,0.014021464638028776,0,0,,0,0,,184.13745235852312,302.2581864243283,1.641481309493841,0.6414813094938411,12.320978043241368,True,True,3.158825785003026,0,21,2261,C,O,1.7,1.55,3.25,3.158825785003026,3.25,0.9719463953855464,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.001078877966914409,,,,4.836413102585131,2.793424592595964,1.9475995412165537,L3041,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H41ClN4O3/c1-21(2,3)15-7-14(9-24)16(23)8-18(15)30-11-19-25-10-17(26(19)4)20(28)27-6-5-22(27)12-29-13-22/h14-20,25,28H,5-13,24H2,1-4H3/t14-,15-,16-,17+,18-,19+,20+/m1/s1","InChI=1S/C22H25ClN4O3/c1-21(2,3)15-7-14(9-24)16(23)8-18(15)30-11-19-25-10-17(26(19)4)20(28)27-6-5-22(27)12-29-13-22/h7-8,10H,5-6,11-13H2,1-4H3",False,True,False,True,True,False,False,False,False,33.0,0.979558127277548,1.038164414220456,0.0,0.0,47.0,1.0633061538473565,0.0,355.0,0.9676713552786136,0.0,33.0,47.0,355.0,2,2,0.01988458266558552,0,0,,0,0,,211.0979757501879,365.9395416067058,1.7335056876137764,0.7335056876137764,62.84127958105669,True,True,3.2489359442746775,0,23,1482,N,C,1.6,1.7,3.3,3.2489359442746775,3.3,0.9845260437195993,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0009454349000540249,,,,3.56325563508991,1.7561226134484529,0.3782049777714618,L3042,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C19H37ClN4O2/c1-19(2,3)13-7-12(9-21)14(20)8-16(13)26-11-17-22-10-15-18(25)23(4)5-6-24(15)17/h12-18,22,25H,5-11,21H2,1-4H3/t12-,13+,14-,15-,16+,17+,18+/m1/s1","InChI=1S/C19H21ClN4O2/c1-19(2,3)13-7-12(9-21)14(20)8-16(13)26-11-17-22-10-15-18(25)23(4)5-6-24(15)17/h7-8,10H,5-6,11H2,1-4H3",False,True,False,True,True,False,False,False,False,28.0,0.9813125738545179,1.0396326335729842,0.0,0.0,42.0,1.0563778595255404,0.0,255.0,0.993868661483017,0.0,28.0,42.0,255.0,2,2,0.02109323603020639,0,0,,0,0,,82.23370711815627,167.2286611684179,2.0335780427378505,1.0335780427378505,177.4964055369099,True,False,3.146203254718298,0,14,2199,Cl,C,1.8,1.7,3.5,3.2363969487688005,3.5,0.9246848425053715,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0038880248833592537,,,,2.885625705844535,1.093211165291105,0.9251867520499006,L3043,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C18H37ClN4O2/c1-18(2,3)12-6-11(8-20)13(19)7-15(12)25-10-16-22-9-14(23(16)5)17(24)21-4/h11-17,21-22,24H,6-10,20H2,1-5H3/t11-,12-,13-,14+,15-,16+,17+/m1/s1","InChI=1S/C18H21ClN4O2/c1-18(2,3)12-6-11(8-20)13(19)7-15(12)25-10-16-22-9-14(23(16)5)17(24)21-4/h6-7,9H,10H2,1-5H3,(H,21,24)",False,True,False,True,True,False,False,False,False,26.0,0.9752188323268781,1.0377010213268794,0.0,0.0,38.0,1.0475314028357874,0.0,236.0,0.8857810521017715,0.0,26.0,38.0,236.0,2,2,0.05161605306021815,0,0,,0,0,,80.95094251008268,130.1940258582253,1.6083077209633383,0.6083077209633383,7.851360772133719,True,True,2.860148922696162,0,0,2034,C,N,1.7,1.6,3.3,2.918251286301437,3.3,0.8843185716064961,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.00589171974522293,,,,4.562600681760349,0.7282482890782984,2.9600442708283965,L3044,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C20H39ClN4O3/c1-20(2,3)14-5-12(7-22)15(21)6-17(14)28-11-18-23-8-16(25(18)4)19(26)24-13-9-27-10-13/h12-19,23-24,26H,5-11,22H2,1-4H3/t12-,14-,15-,16+,17-,18+,19+/m1/s1","InChI=1S/C20H23ClN4O3/c1-20(2,3)14-5-12(7-22)15(21)6-17(14)28-11-18-23-8-16(25(18)4)19(26)24-13-9-27-10-13/h5-6,8,13H,9-11H2,1-4H3,(H,24,26)",False,True,False,True,True,False,False,False,False,30.0,0.9691888077419197,1.0365872127243718,0.0,0.0,42.0,1.0562655094707378,0.0,306.0,0.990110804791711,0.0,30.0,42.0,306.0,2,2,0.021580844566909976,0,0,,0,0,,151.35115675735906,311.1405033121546,2.0557523971287797,1.0557523971287797,11.932663423866721,True,True,2.997038453206768,0,18,1445,Cl,C,1.8,1.7,3.5,3.0391822189529862,3.5,0.8683377768437104,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.005504055619930475,,,,3.4840723247782486,0.8818970107525294,1.3874408481691656,L3045,0
True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C2H6O2/c1-2(3)4/h2-4H,1H3","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",False,True,False,True,True,True,True,True,True,3.0,0.9145255840359203,1.0222061121894264,0.0,0.0,3.0,1.0154285527730935,0.0,0.0,,0.0,3.0,3.0,0.0,0,0,,0,0,,0,0,,1.2832545554778128,12.457072101459126,9.707405322103691,8.707405322103691,111738175459.81313,True,False,2.8553630679827715,0,3,3209,O,N,1.55,1.6,3.1500000000000004,2.8553630679827715,3.1500000000000004,0.9064644660262766,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.014911463187325256,,,,26.671423573414675,0.06299617905615595,26.65797310443679,L3046,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C21H37ClN4O2/c1-20(28)11-21(12-20)4-5-26(21)18(27)15-9-23-19(24-10-15)25-17-7-13-2-3-16(22)6-14(13)8-17/h13-19,23-25,27-28H,2-12H2,1H3/t13-,14-,15-,16+,17-,18+,19-,20-,21+/m1/s1","InChI=1S/C21H23ClN4O2/c1-20(28)11-21(12-20)4-5-26(21)18(27)15-9-23-19(24-10-15)25-17-7-13-2-3-16(22)6-14(13)8-17/h2-3,6,9-10,17,28H,4-5,7-8,11-12H2,1H3,(H,23,24,25)/t17-,20-,21+/m1/s1",False,True,False,True,True,False,True,True,False,32.0,0.9619899397416657,1.0175796786127824,0.0,0.0,46.0,1.068085426617678,0.0,300.0,0.9419745597662733,0.0,32.0,46.0,300.0,1,1,0.08191339649628691,0,0,,0,0,,177.5317510757233,306.5444087635717,1.7267018823738192,0.7267018823738192,72.8483252065432,True,True,3.167988759449755,0,21,1460,Cl,C,1.8,1.7,3.5,3.167988759449755,3.5,0.9051396455570728,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0035783509765916206,,,,7.555684689854388,1.9846590539858149,3.3650022050380137,L3046,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C21H41N7O2/c29-20(13-30-6-5-17-10-23-27-26-17)28-11-16-9-22-21(25-19(16)12-28)24-18-7-14-3-1-2-4-15(14)8-18/h14-27,29H,1-13H2/t14-,15-,16+,17-,19-,20+,21+/m0/s1","InChI=1S/C21H23N7O2/c29-20(13-30-6-5-17-10-23-27-26-17)28-11-16-9-22-21(25-19(16)12-28)24-18-7-14-3-1-2-4-15(14)8-18/h1-4,9-10,18H,5-8,11-13H2,(H,22,24,25)(H,23,26,27)",False,True,False,True,True,False,False,False,False,34.0,0.9464812092456736,1.0378309455446662,0.0,0.0,47.0,1.0584708380505303,0.0,354.0,0.8928759608396423,0.0,34.0,47.0,354.0,1,1,0.015611482839106095,0,0,,0,0,,108.5476494552537,211.7596988462474,1.9508455494795447,0.9508455494795446,42.376998267386725,True,True,3.1365564222567404,0,22,1458,C,C,1.7,1.7,3.4,3.1877051949639266,3.4,0.9375603514599784,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.004021255206089329,,,,7.362718140424318,3.4365789288879016,4.390685956964914,L3047,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C21H41N7O2/c29-20(13-30-6-5-17-10-23-27-26-17)28-11-16-9-22-21(25-19(16)12-28)24-18-7-14-3-1-2-4-15(14)8-18/h14-27,29H,1-13H2/t14-,15-,16+,17-,19-,20+,21+/m0/s1","InChI=1S/C21H23N7O2/c29-20(13-30-6-5-17-10-23-27-26-17)28-11-16-9-22-21(25-19(16)12-28)24-18-7-14-3-1-2-4-15(14)8-18/h1-4,9-10,18H,5-8,11-13H2,(H,22,24,25)(H,23,26,27)",False,True,False,True,True,False,False,False,False,34.0,0.9464812092456736,1.0378309455446662,0.0,0.0,47.0,1.0584708380505303,0.0,354.0,0.8928759608396423,0.0,34.0,47.0,354.0,1,1,0.015611482839106095,0,0,,0,0,,108.5476494552537,211.7596988462474,1.9508455494795447,0.9508455494795446,42.376998267386725,True,True,3.1365564222567404,0,22,1458,C,C,1.7,1.7,3.4,3.1877051949639266,3.4,0.9375603514599784,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.004021255206089329,,,,7.414712641903257,3.504735673758373,4.527721629475708,L3047,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C19H32Cl2N4O2/c20-13-3-11-4-14(6-15(11)16(21)5-13)24-18-22-7-12(8-23-18)17(26)25-2-1-19(25)9-27-10-19/h11-18,22-24,26H,1-10H2/t11-,12-,13+,14-,15-,16+,17-,18-/m0/s1","InChI=1S/C19H18Cl2N4O2/c20-13-3-11-4-14(6-15(11)16(21)5-13)24-18-22-7-12(8-23-18)17(26)25-2-1-19(25)9-27-10-19/h3,5,7-8,14H,1-2,4,6,9-10H2,(H,22,23,24)/t14-/m0/s1",False,True,False,True,True,False,True,True,False,31.0,0.9601740403517847,1.0220980887410551,0.0,0.0,43.0,1.0542940371403375,0.0,277.0,0.8752190295258693,0.0,31.0,43.0,277.0,1,1,0.02176454812414016,0,0,,0,0,,178.71068474092672,268.2661293100476,1.5011196991324138,0.5011196991324138,29.516315878106557,True,True,3.310477501811483,0,15,2203,Cl,O,1.8,1.55,3.35,3.310477501811483,3.35,0.9882022393467114,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0006087353523055851,,,,2.685914360345674,1.685313868953633,0.8838778997539996,L3048,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,InChI=1S/ClH/h1H,InChI=1S/ClH/h1H,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,1e-10,0.0,0.0,-1.0,-1.0,True,True,3.446732409108661,0,0,2888,Cl,N,1.8,1.6,3.4000000000000004,3.446732409108661,3.4000000000000004,1.0137448262084297,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.006,,,,0.0,0.0,0.0,L3049,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C20H41ClN4O4S/c1-20(2,3)14-5-12(7-22)15(21)6-17(14)29-9-18-23-8-16(25(18)4)19(26)24-13-10-30(27,28)11-13/h12-19,23-24,26-28H,5-11,22H2,1-4H3/t12-,14-,15-,16+,17-,18+,19+/m1/s1","InChI=1S/C20H23ClN4O4S/c1-20(2,3)14-5-12(7-22)15(21)6-17(14)29-9-18-23-8-16(25(18)4)19(26)24-13-10-30(27,28)11-13/h5-6,8,13H,9-11H2,1-4H3,(H,24,26)",False,True,False,True,True,False,False,False,False,32.0,0.978148115773726,1.0300306342543222,0.0,0.0,47.0,1.0496624442565055,0.0,356.0,0.954159522502722,0.0,32.0,47.0,356.0,2,2,0.052150027032134665,0,0,,0,0,,142.69269515167153,257.87568212881627,1.8072101157996487,0.8072101157996486,12.439448157009233,True,True,2.998334412636456,0,12,1950,C,O,1.7,1.55,3.25,2.998334412636456,3.25,0.922564434657371,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0022757697456492637,,,,3.5449614308198045,2.2788925257971395,1.0557563976494553,L3049,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C17H35N3O2/c1-11-7-15(14(17(2,3)4)8-12(11)9-18)22-10-13-5-6-16(21)20-19-13/h11-16,19-21H,5-10,18H2,1-4H3/t11-,12-,13+,14+,15+,16+/m1/s1","InChI=1S/C17H21N3O2/c1-11-7-15(14(17(2,3)4)8-12(11)9-18)22-10-13-5-6-16(21)20-19-13/h7-8H,5-6,10H2,1-4H3,(H,20,21)",False,True,False,True,True,False,False,False,False,23.0,0.9772801761214759,1.033865119721124,0.0,0.0,33.0,1.0507463041549654,0.0,175.0,0.9899236571567946,0.0,23.0,33.0,175.0,1,1,0.024405735967836354,1,1,0.19292383397022903,0,0,,45.5924317156124,119.9524269487229,2.630972344202626,1.630972344202626,844.0753230714566,True,False,3.16053810924659,0,21,1841,N,C,1.6,1.7,3.3,3.16053810924659,3.3,0.9577388209838151,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.001661436219309581,,,,4.455845071772174,1.4714100427610841,1.380718997179924,L3050,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C17H35N3O2/c1-11-7-15(14(17(2,3)4)8-12(11)9-18)22-10-13-5-6-16(21)20-19-13/h11-16,19-21H,5-10,18H2,1-4H3/t11-,12-,13+,14+,15+,16-/m1/s1","InChI=1S/C17H21N3O2/c1-11-7-15(14(17(2,3)4)8-12(11)9-18)22-10-13-5-6-16(21)20-19-13/h7-8H,5-6,10H2,1-4H3,(H,20,21)",False,True,False,True,True,False,False,False,False,23.0,0.9772801761214759,1.033865119721124,0.0,0.0,33.0,1.0507463041549654,0.0,175.0,0.9899236571567946,0.0,23.0,33.0,175.0,1,1,0.024405735967836354,1,1,0.19292383397022903,0,0,,45.5924317156124,119.9524269487229,2.630972344202626,1.630972344202626,844.0753230714566,True,False,3.16053810924659,0,21,1841,N,C,1.6,1.7,3.3,3.16053810924659,3.3,0.9577388209838151,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.001661436219309581,,,,4.465527150394351,1.4630122340804872,1.3855853821543043,L3050,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C18H31ClN4O2/c19-12-2-1-10-4-13(5-11(10)3-12)21-18-20-6-15-16(22-18)7-23(17(15)24)14-8-25-9-14/h10-18,20-22,24H,1-9H2/t10-,11+,12+,13-,15+,16-,17-,18-/m1/s1","InChI=1S/C18H17ClN4O2/c19-12-2-1-10-4-13(5-11(10)3-12)21-18-20-6-15-16(22-18)7-23(17(15)24)14-8-25-9-14/h1-3,6,13-14H,4-5,7-9H2,(H,20,21,22)/t13-/m1/s1",False,True,False,True,True,False,True,True,False,29.0,0.9514282146818979,1.0225976785017086,0.0,0.0,41.0,1.0605041090457636,0.0,230.0,0.9608692702772405,0.0,29.0,41.0,230.0,0,0,,0,0,,0,0,,141.93514236230095,237.493862669083,1.6732562402541624,0.6732562402541625,717.9515305058407,True,False,2.7752776779990844,0,6,1928,N,O,1.6,1.55,3.1500000000000004,2.7752776779990844,3.1500000000000004,0.881040532698122,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.005957446808510639,,,,3.078536883586098,1.5579886434597603,1.7236406098952335,L3051,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C20H36ClN5O2/c21-15-3-12-5-16(6-17(12)13(4-15)7-22)25-19-23-8-14(9-24-19)18(27)26-2-1-20(26)10-28-11-20/h12-19,23-25,27H,1-11,22H2/t12-,13+,14-,15+,16-,17+,18-,19-/m0/s1","InChI=1S/C20H18ClN5O2/c21-15-3-12-5-16(6-17(12)13(4-15)7-22)25-19-23-8-14(9-24-19)18(27)26-2-1-20(26)10-28-11-20/h3-4,8-9,16H,1-2,5-6,10-11H2,(H,23,24,25)/t16-/m0/s1",False,True,False,True,True,False,True,True,False,32.0,0.9662517390957789,1.030908936928588,0.0,0.0,44.0,1.0697087833901724,0.0,302.0,0.9072766172039225,0.0,32.0,44.0,302.0,1,1,0.043495655749790994,0,0,,0,0,,179.06651775445334,276.0255900644288,1.5414695808343775,0.5414695808343775,34.783543141485495,True,True,3.101116337708085,0,11,1928,N,O,1.6,1.55,3.1500000000000004,3.101116337708085,3.1500000000000004,0.9844813770501856,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.00030025521693439425,,,,1.8012972323538712,1.1532332025540246,0.9870748702683633,L3052,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,InChI=1S/ClH/h1H,InChI=1S/ClH/h1H,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,1e-10,0.0,0.0,-1.0,-1.0,True,True,4.041253540672748,0,0,2965,Cl,C,1.8,1.7,3.5,4.041253540672748,3.5,1.1546438687636422,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,L3053,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H41ClN4O3/c1-22(2,3)15-5-13(8-24)16(23)6-20(15)29-12-21-25-9-18(27(21)4)17-7-19(30-26-17)14-10-28-11-14/h13-21,25-26H,5-12,24H2,1-4H3/t13-,15-,16-,17+,18+,19-,20+,21-/m1/s1","InChI=1S/C22H23ClN4O3/c1-22(2,3)15-5-13(8-24)16(23)6-20(15)29-12-21-25-9-18(27(21)4)17-7-19(30-26-17)14-10-28-11-14/h5-7,9,14H,10-12H2,1-4H3",False,True,False,True,True,False,False,False,False,33.0,0.9765445826986557,1.092877242970858,0.0,0.0,47.0,1.0735149716360746,0.0,355.0,0.8540986422018609,0.0,33.0,47.0,355.0,3,3,0.05995158520355725,0,0,,0,0,,184.37411547518283,374.7861046322086,2.0327479465665865,1.0327479465665865,149.54192110650015,True,False,3.0115141540427786,0,23,1478,N,N,1.6,1.6,3.2,3.0115141540427786,3.2,0.9410981731383683,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.00438296123818655,,,,4.832852610001676,1.5482438516778438,2.4253255717440507,L3053,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H41ClN4O3/c1-22(2,3)15-5-13(8-24)16(23)6-20(15)29-12-21-25-9-18(27(21)4)17-7-19(30-26-17)14-10-28-11-14/h13-21,25-26H,5-12,24H2,1-4H3/t13-,15+,16-,17+,18+,19-,20+,21-/m1/s1","InChI=1S/C22H23ClN4O3/c1-22(2,3)15-5-13(8-24)16(23)6-20(15)29-12-21-25-9-18(27(21)4)17-7-19(30-26-17)14-10-28-11-14/h5-7,9,14H,10-12H2,1-4H3",False,True,False,True,True,False,False,False,False,33.0,0.9765445826986557,1.092877242970858,0.0,0.0,47.0,1.0735149716360746,0.0,355.0,0.8540986422018609,0.0,33.0,47.0,355.0,3,3,0.05995158520355725,0,0,,0,0,,184.37411547518283,374.7861046322086,2.0327479465665865,1.0327479465665865,149.54192110650015,True,False,3.0115141540427786,0,23,1478,N,N,1.6,1.6,3.2,3.0115141540427786,3.2,0.9410981731383683,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.00438296123818655,,,,4.69287481436841,1.7970608440766298,2.3817175123707295,L3053,2
