mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,stereochemistry_preserved,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,relative_deviation,z_value,relative_deviation_passes,z_value_passes,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,mol_id,lig_idx
True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H41Cl2N3O3/c1-25-21(29)13-27-12-16-5-3-2-4-15(16)10-19(22(27)30)26-20(28)9-7-14-6-8-17(23)11-18(14)24/h14-22,25-26,28-30H,2-13H2,1H3/t14-,15+,16-,17-,18-,19-,20-,21+,22+/m0/s1","InChI=1S/C22H23Cl2N3O3/c1-25-21(29)13-27-12-16-5-3-2-4-15(16)10-19(22(27)30)26-20(28)9-7-14-6-8-17(23)11-18(14)24/h2-6,8,11,19H,7,9-10,12-13H2,1H3,(H,25,29)(H,26,28)/t19-/m0/s1",False,True,False,True,True,False,True,True,False,32.0,0.8939596107025185,1.120302949003675,0.0,0.0,44.0,1.120745269703571,0.0,359.0,0.5428155807650792,1.0,32.0,44.0,358.0,2,2,0.05431851444902963,0,0,,0,0,,56.211908986202495,3607.3411509666826,64.1739662649088,63.17396626490879,464.5172733449914,True,False,2.465101135856299,1,27,1099,Cl,C,1.8,1.7,3.5,2.465101135856299,3.5,0.7043146102446568,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.01484002722940776,,,,3.1409979085740676,2.0638734169486512,0.9890128774186907,L3028,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C28H48N6O3/c35-27(17-5-7-23-25(9-17)31-32-30-23)33-10-19-20(11-33)22-13-34(12-21(19)22)28(36)24-8-6-18(16-3-4-16)26(29-24)37-14-15-1-2-15/h15-32,35-36H,1-14H2/t17-,18+,19-,20+,21+,22-,23+,24-,25-,26+,27+,28+/m0/s1","InChI=1S/C28H30N6O3/c35-27(17-5-7-23-25(9-17)31-32-30-23)33-10-19-20(11-33)22-13-34(12-21(19)22)28(36)24-8-6-18(16-3-4-16)26(29-24)37-14-15-1-2-15/h5-9,15-16,19-22H,1-4,10-14H2,(H,30,31,32)/t19-,20+,21+,22-",False,True,False,True,True,False,False,False,False,44.0,0.9018030154821756,1.0681111020369092,0.0,0.0,59.0,1.1376859858038404,0.0,563.0,0.9125224493950524,0.0,44.0,59.0,563.0,2,2,0.2015053782132086,2,2,0.1420630937521142,0,0,,718.6017876266359,31309.641979392065,43.570225566513095,42.5702255665131,1199.3228559265617,True,False,2.790978496871661,0,27,1967,C,N,1.7,1.6,3.3,2.790978496871661,3.3,0.8457510596580792,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.006438535829259569,,,,9.673227639267106,2.1129653461303284,2.9775858967590763,L3029,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C25H43ClN6O3/c26-19-7-27-22(6-23(19)35-12-13-1-2-13)25(34)32-10-17-15-8-31(9-16(15)18(17)11-32)24(33)14-3-4-20-21(5-14)29-30-28-20/h13-25,27-30,33-34H,1-12H2/t14-,15-,16+,17+,18-,19-,20+,21-,22+,23-,24+,25+/m0/s1","InChI=1S/C25H25ClN6O3/c26-19-7-27-22(6-23(19)35-12-13-1-2-13)25(34)32-10-17-15-8-31(9-16(15)18(17)11-32)24(33)14-3-4-20-21(5-14)29-30-28-20/h3-7,13,15-18H,1-2,8-12H2,(H,28,29,30)/t15-,16+,17+,18-",False,True,False,True,True,False,False,False,False,41.0,0.9092218890434497,1.0662984029232407,0.0,0.0,57.0,1.1195373616284754,0.0,497.0,0.978032911385747,0.0,41.0,57.0,497.0,2,2,0.08487988908123953,2,1,0.3042288291394483,0,0,,449.59947655845696,857.1146637544575,1.9063960445759447,0.9063960445759447,39.20690034803231,True,True,2.590751614879357,0,30,1449,Cl,C,1.8,1.7,3.5,2.6614727821264648,3.5,0.7604207948932756,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.010530182441532998,,,,4.0414451098586,1.8860186965640864,3.347367912165598,L3030,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C20H38BrN3O/c1-22-20(25)10-11-24-14-16(18-4-2-3-5-19(18)24)13-23-12-15-6-8-17(21)9-7-15/h15-20,22-23,25H,2-14H2,1H3/t15-,16-,17-,18+,19+,20+/m0/s1","InChI=1S/C20H22BrN3O/c1-22-20(25)10-11-24-14-16(18-4-2-3-5-19(18)24)13-23-12-15-6-8-17(21)9-7-15/h2-9,14,23H,10-13H2,1H3,(H,22,25)",False,True,False,True,True,False,False,False,False,27.0,0.9123549364494467,1.0710518527591761,0.0,0.0,36.0,1.0518541997986142,0.0,237.0,0.9554570668326873,0.0,27.0,36.0,237.0,2,2,0.05364760273259966,0,0,,0,0,,72.81895708344581,218.71246993193762,3.0035100568840516,2.0035100568840516,49.48159414995854,True,True,2.9880102493130765,0,23,1945,C,C,1.7,1.7,3.4,2.9880102493130765,3.4,0.8788265439156108,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.007213850593138826,,,,2.195541650071799,1.269268472129842,1.0811931566857076,L3031,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C18H33ClN2O/c1-11(2)14-9-15(19)12(3)8-18(14)22-10-17-13-6-4-5-7-16(13)20-21-17/h11-18,20-21H,4-10H2,1-3H3/t12-,13-,14-,15+,16+,17-,18-/m1/s1","InChI=1S/C18H19ClN2O/c1-11(2)14-9-15(19)12(3)8-18(14)22-10-17-13-6-4-5-7-16(13)20-21-17/h4-9,11H,10H2,1-3H3,(H,20,21)",False,True,False,True,True,False,False,False,False,24.0,0.8883075436714184,1.066259036564765,0.0,0.0,34.0,1.147608358082663,0.0,173.0,0.8820327697298747,0.0,24.0,34.0,173.0,2,2,0.036657632024915995,0,0,,0,0,,78.2085025193384,247.00920881171277,3.1583421348674396,2.1583421348674396,445.6825984760736,True,False,2.520561036753525,0,8,1944,N,C,1.6,1.7,3.3,2.520561036753525,3.3,0.7638063747737954,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.025464684014869888,,,,4.810958474953536,2.25155305703526,2.0702130507051355,L3032,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C18H38N4O2/c1-11(2)22-16(20-21-17(22)23)10-24-15-7-12(3)13(9-19)8-14(15)18(4,5)6/h11-17,20-21,23H,7-10,19H2,1-6H3/t12-,13-,14+,15-,16+,17+/m1/s1","InChI=1S/C18H24N4O2/c1-11(2)22-16(20-21-17(22)23)10-24-15-7-12(3)13(9-19)8-14(15)18(4,5)6/h7-8,11H,10H2,1-6H3,(H,21,23)",False,True,False,True,True,False,False,False,False,25.0,0.9762511374213003,1.1347177534552382,0.0,0.0,37.0,1.0668304387799827,0.0,214.0,0.9468242021355406,0.0,25.0,37.0,214.0,2,2,0.06973781246442536,0,0,,0,0,,83.56252578651225,414.9780561757816,4.966078421755447,3.966078421755447,18.89682345794905,True,True,1.6962728465668488,2,23,1841,N,C,1.6,1.7,3.3,1.6962728465668488,3.3,0.5140220747172269,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.028504750791798632,,,,3.9109587685864615,2.005689952848396,1.5079073006121921,L3033,0
True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/H4O4S/c1-5(2,3)4/h1-4H","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)",False,True,False,True,True,True,True,True,True,4.0,0.8782132551278365,0.967741441166112,0.0,0.0,6.0,1.1200875414005795,0.0,0.0,,0.0,4.0,6.0,0.0,0,0,,0,0,,0,0,,3.613580175728998e-07,41.29384065916378,114274040.28978884,114274039.28978884,412938402978.05756,False,False,2.7319471297958917,0,2,6396,O,N,1.55,1.6,3.1500000000000004,2.7319471297958917,3.1500000000000004,0.8672848031098068,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.04215456674473068,,,,34.73629406845238,0.04753363833831852,34.729181378368246,L3033,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C15H33N3O4S/c1-15(2,3)11-8-10(23(5,20)21)6-7-12(11)22-9-13-16-17-14(19)18(13)4/h10-14,16-17,19-21H,6-9H2,1-5H3/t10-,11+,12-,13+,14+/m1/s1","InChI=1S/C15H21N3O4S/c1-15(2,3)11-8-10(23(5,20)21)6-7-12(11)22-9-13-16-17-14(19)18(13)4/h6-8H,9H2,1-5H3,(H,17,19)",False,True,False,True,True,False,False,False,False,24.0,0.8795423647410808,1.0882673496563464,0.0,0.0,37.0,1.066909284280997,0.0,192.0,0.9295366295630465,0.0,24.0,37.0,192.0,2,2,0.051841786425510024,0,0,,0,0,,78.46589881685108,566.160007435923,7.215363820115145,6.215363820115145,863.3720531250815,True,False,2.829610059707876,0,19,1943,N,C,1.6,1.7,3.3,2.9565275983829444,3.3,0.8959174540554378,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.006636395389451624,,,,5.70230398896873,1.8750086594503712,2.9184612579020532,L3034,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C24H40Cl2FNO/c25-22-9-6-17(13-23(22)26)14-24(29)28-11-10-18-2-1-3-19(21(18)15-28)12-16-4-7-20(27)8-5-16/h16-24,29H,1-15H2/t16-,17-,18-,19-,20-,21-,22+,23-,24+/m0/s1","InChI=1S/C24H20Cl2FNO/c25-22-9-6-17(13-23(22)26)14-24(29)28-11-10-18-2-1-3-19(21(18)15-28)12-16-4-7-20(27)8-5-16/h1-9,13H,10-12,14-15H2",False,True,False,True,True,False,False,False,False,32.0,0.9019970106299972,1.0597013920684295,0.0,0.0,45.0,1.083286301166617,0.0,329.0,0.7861228239217184,0.0,32.0,45.0,329.0,3,3,0.1532002672703157,0,0,,0,0,,55.81802168865333,504.5015793680563,9.038327839386884,8.038327839386884,166.67342032653957,True,False,2.828226681155525,0,16,1795,C,C,1.7,1.7,3.4,2.828226681155525,3.4,0.8318313768104485,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.008745944420933842,,,,5.923337363403308,3.809325918039047,2.451034275857204,L3035,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C18H35ClN4O/c1-18(2,3)13-8-14(19)11(9-20)7-16(13)24-10-15-12-5-4-6-21-17(12)23-22-15/h11-17,21-23H,4-10,20H2,1-3H3/t11-,12-,13+,14-,15-,16+,17-/m1/s1","InChI=1S/C18H17ClN4O/c1-18(2,3)13-8-14(19)11(9-20)7-16(13)24-10-15-12-5-4-6-21-17(12)23-22-15/h4-8H,10H2,1-3H3,(H,21,22,23)",False,True,False,True,True,False,False,False,False,26.0,0.9668111409926801,1.1304648879892254,0.0,0.0,38.0,1.1214173281501085,0.0,212.0,0.8911831472677976,0.0,26.0,38.0,212.0,2,2,0.11099052415973704,0,0,,0,0,,86.94539493382729,476.1945530885847,5.476938180003766,4.476938180003766,973.7532490588476,True,False,2.4082263473353183,1,20,1946,C,C,1.7,1.7,3.4,2.4082263473353183,3.4,0.708301866863329,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.01936141304347826,,,,4.458567092781416,1.3670473741763776,1.514823842790811,L3036,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C24H46N4O3/c1-16-9-21(19(23(2,3)4)10-17(16)12-25)31-13-18-11-20(27-26-18)22(29)28-7-5-24(14-28)6-8-30-15-24/h16-22,26-27,29H,5-15,25H2,1-4H3/t16-,17-,18+,19+,20+,21-,22+,24-/m0/s1","InChI=1S/C24H30N4O3/c1-16-9-21(19(23(2,3)4)10-17(16)12-25)31-13-18-11-20(27-26-18)22(29)28-7-5-24(14-28)6-8-30-15-24/h9-11H,5-8,13-15H2,1-4H3,(H,26,27)/t24-/m1/s1",False,True,False,True,True,False,False,True,False,34.0,0.9430174919097846,1.1279122858243364,0.0,0.0,51.0,1.116328649686586,0.0,380.0,0.9241887247477254,0.0,34.0,51.0,380.0,2,2,0.14682708977529554,2,2,0.24305582971611905,0,0,,101.9895148605481,821.004308697873,8.049889342256852,7.0498893422568525,206.5312534106094,True,False,2.325434079908519,3,13,1683,C,C,1.7,1.7,3.4,2.508479487657813,3.4,0.7377880846052391,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.02597575596110297,,,,3.7675774761817786,3.0251336314423702,1.3920092709071186,L3037,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C17H35ClN4O/c1-17(2,3)13-5-11(7-19)14(18)6-15(13)23-10-16-21-9-12(8-20)22(16)4/h11-16,21H,5-10,19-20H2,1-4H3/t11-,12+,13+,14-,15+,16+/m1/s1","InChI=1S/C17H17ClN4O/c1-17(2,3)13-5-11(7-19)14(18)6-15(13)23-10-16-21-9-12(8-20)22(16)4/h5-6,9H,10H2,1-4H3",False,True,False,True,True,False,False,False,False,24.0,0.9836738179324628,1.121136462442812,0.0,0.0,35.0,1.0650028660971302,0.0,194.0,0.8298214118968431,0.0,24.0,35.0,194.0,2,2,0.05329824615533838,0,0,,0,0,,72.47785139222023,366.8058983768679,5.060937808322514,4.060937808322514,478.0011228048712,True,False,2.5540256341704937,0,16,1841,N,C,1.6,1.7,3.3,2.5540256341704937,3.3,0.7739471618698466,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.014033886702036626,,,,3.7424074523714297,1.501062261246225,0.8110118869272157,L3038,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C18H36N2O2/c1-12-8-16(15(18(2,3)4)9-14(12)10-19)22-11-13-6-5-7-20-17(13)21/h12-17,20-21H,5-11,19H2,1-4H3/t12-,13+,14-,15-,16+,17-/m1/s1","InChI=1S/C18H20N2O2/c1-12-8-16(15(18(2,3)4)9-14(12)10-19)22-11-13-6-5-7-20-17(13)21/h5-9H,11H2,1-4H3,(H,20,21)",False,True,False,True,True,False,False,False,False,23.0,0.9705821257988212,1.1589910620887522,0.0,0.0,33.0,1.0753513266952768,0.0,175.0,0.9597927845724861,0.0,23.0,33.0,175.0,2,2,0.04919392183890923,0,0,,0,0,,47.855647533999516,294.99330226402014,6.164231756647724,5.164231756647724,183.38347988301464,True,False,2.400752059251434,1,21,1452,N,C,1.6,1.7,3.3,2.400752059251434,3.3,0.7275006240155861,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.021984011627906978,,,,3.517101380979927,1.7109604057730419,0.40229866472620823,L3039,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C19H33ClN4O2/c20-15-2-1-12-6-16(7-13(12)5-15)23-18-21-8-14(9-22-18)17(25)24-4-3-19(24)10-26-11-19/h12-18,21-23,25H,1-11H2/t12-,13+,14-,15+,16-,17-,18-/m1/s1","InChI=1S/C19H19ClN4O2/c20-15-2-1-12-6-16(7-13(12)5-15)23-18-21-8-14(9-22-18)17(25)24-4-3-19(24)10-26-11-19/h1-2,5,8-9,16H,3-4,6-7,10-11H2,(H,21,22,23)/t16-/m1/s1",False,True,False,True,True,False,True,True,False,30.0,0.8834910949736875,1.1699975369203075,0.0,0.0,41.0,1.0846648052391383,0.0,254.0,0.9359277225516688,0.0,30.0,41.0,254.0,1,1,0.08611712297396641,0,0,,0,0,,179.5393781009327,626.5739828187619,3.4898972551108933,2.4898972551108933,200.2986294660591,True,False,2.205121479646871,1,21,1928,C,O,1.7,1.55,3.25,2.205121479646871,3.25,0.6784989168144219,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.02677998717126363,,,,5.551899539035127,2.542141645470567,2.87133156471464,L3040,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C19H33ClN4O2/c20-15-2-1-12-6-16(7-13(12)5-15)23-18-21-8-14(9-22-18)17(25)24-4-3-19(24)10-26-11-19/h12-18,21-23,25H,1-11H2/t12-,13+,14-,15+,16-,17-,18-/m1/s1","InChI=1S/C19H19ClN4O2/c20-15-2-1-12-6-16(7-13(12)5-15)23-18-21-8-14(9-22-18)17(25)24-4-3-19(24)10-26-11-19/h1-2,5,8-9,16H,3-4,6-7,10-11H2,(H,21,22,23)/t16-/m1/s1",False,True,False,True,True,False,True,True,False,30.0,0.8834910949736875,1.1699975369203075,0.0,0.0,41.0,1.0846648052391383,0.0,254.0,0.9359277225516688,0.0,30.0,41.0,254.0,1,1,0.08611712297396641,0,0,,0,0,,179.5393781009327,626.5739828187619,3.4898972551108933,2.4898972551108933,200.2986294660591,True,False,2.205121479646871,1,21,1928,C,O,1.7,1.55,3.25,2.205121479646871,3.25,0.6784989168144219,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.02677998717126363,,,,5.177770194933188,2.913655427301693,2.663139365591318,L3040,1
True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C2H6O2/c1-2(3)4/h2-4H,1H3","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",False,True,False,True,True,True,True,True,True,3.0,1.0182909243371492,1.102801070747976,0.0,0.0,3.0,1.100846113269978,0.0,0.0,,0.0,3.0,3.0,0.0,0,0,,0,0,,0,0,,1.2832545554778128,17.218594550253098,13.41791032554866,12.41791032554866,159353399947.75284,True,False,3.079014767746332,0,3,6262,O,N,1.55,1.6,3.1500000000000004,3.079014767746332,3.1500000000000004,0.9774650056337562,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.005323868677905945,,,,33.16968570995962,0.10591063472347843,33.1403198755402,L3041,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H42F3N5O4S/c1-14(2)16-6-15(7-18(8-16)34-22(23,24)25)9-26-20-27-10-17(11-28-20)19(31)30-5-4-21(30)12-29(13-21)35(3,32)33/h14-20,26-28,31-33H,4-13H2,1-3H3/t15-,16-,17-,18-,19+,20-/m0/s1","InChI=1S/C22H26F3N5O4S/c1-14(2)16-6-15(7-18(8-16)34-22(23,24)25)9-26-20-27-10-17(11-28-20)19(31)30-5-4-21(30)12-29(13-21)35(3,32)33/h6-8,10-11,14H,4-5,9,12-13H2,1-3H3,(H,26,27,28)",False,True,False,True,True,False,False,False,False,38.0,0.8587323841191697,1.1264522628945641,0.0,0.0,55.0,1.1272586254841621,0.0,502.0,0.8617539363195478,0.0,38.0,55.0,502.0,2,2,0.0800061148548073,0,0,,0,0,,184.13745235852312,9746585.450984793,52931.0323681887,52930.0323681887,1016630.9711362983,False,False,2.8400173538202185,0,21,1576,C,O,1.7,1.55,3.25,2.8400173538202185,3.25,0.8738514934831442,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0037685387794796983,,,,5.075190281921879,2.6138925416222722,1.9296817473757335,L3041,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H41ClN4O3/c1-21(2,3)15-7-14(9-24)16(23)8-18(15)30-11-19-25-10-17(26(19)4)20(28)27-6-5-22(27)12-29-13-22/h14-20,25,28H,5-13,24H2,1-4H3/t14-,15-,16-,17+,18-,19+,20+/m1/s1","InChI=1S/C22H25ClN4O3/c1-21(2,3)15-7-14(9-24)16(23)8-18(15)30-11-19-25-10-17(26(19)4)20(28)27-6-5-22(27)12-29-13-22/h7-8,10H,5-6,11-13H2,1-4H3",False,True,False,True,True,False,False,False,False,33.0,0.943915619642884,1.1305698397827182,0.0,0.0,47.0,1.1446477405429394,0.0,355.0,0.8971287697970765,0.0,33.0,47.0,355.0,2,2,0.07359325747711405,0,0,,0,0,,211.0979757501879,733.2843989909691,3.4736685483840617,2.4736685483840612,211.925414437577,True,False,3.022501948717319,0,15,1928,C,O,1.7,1.55,3.25,3.022501948717319,3.25,0.9300005996053289,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0033588606744592233,,,,3.6801719133757866,1.8174963604402903,0.7317917696084552,L3042,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C19H37ClN4O2/c1-19(2,3)13-7-12(9-21)14(20)8-16(13)26-11-17-22-10-15-18(25)23(4)5-6-24(15)17/h12-18,22,25H,5-11,21H2,1-4H3/t12-,13+,14-,15-,16+,17+,18+/m1/s1","InChI=1S/C19H21ClN4O2/c1-19(2,3)13-7-12(9-21)14(20)8-16(13)26-11-17-22-10-15-18(25)23(4)5-6-24(15)17/h7-8,10H,5-6,11H2,1-4H3",False,True,False,True,True,False,False,False,False,28.0,0.9629389091280802,1.0615913413229559,0.0,0.0,42.0,1.0603021148370886,0.0,255.0,0.772871306969513,0.0,28.0,42.0,255.0,2,2,0.08418385007765389,0,0,,0,0,,82.23370711815627,327.0339309473741,3.9768842048854767,2.9768842048854767,511.2204634950728,True,False,2.678961651461253,0,14,1931,Cl,C,1.8,1.7,3.5,2.678961651461253,3.5,0.7654176147032151,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.010392064241851677,,,,3.007231126417174,0.9917337736463289,0.9344744003034512,L3043,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C18H37ClN4O2/c1-18(2,3)12-6-11(8-20)13(19)7-15(12)25-10-16-22-9-14(23(16)5)17(24)21-4/h11-17,21-22,24H,6-10,20H2,1-5H3/t11-,12-,13-,14+,15-,16+,17+/m1/s1","InChI=1S/C18H21ClN4O2/c1-18(2,3)12-6-11(8-20)13(19)7-15(12)25-10-16-22-9-14(23(16)5)17(24)21-4/h6-7,9H,10H2,1-5H3,(H,21,24)",False,True,False,True,True,False,False,False,False,26.0,0.9044480561853229,1.0845031749934908,0.0,0.0,38.0,1.105327571542832,0.0,236.0,0.9408860817151793,0.0,26.0,38.0,236.0,2,2,0.06324301639986758,0,0,,0,0,,80.95094251008268,283.1061375668149,3.497255606771387,2.497255606771387,32.231803137309726,True,True,2.849563591148651,0,0,2034,C,N,1.7,1.6,3.3,2.849563591148651,3.3,0.8635041185298944,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.009990485252140819,,,,4.532026509101641,0.7779756500715266,2.8948455184648476,L3044,0
